date,year,month,vehicle_type,sales_volume,avg_price,ad_expenditure_k,gdp,unemployment,recession,dayofyear
2000-12-06,2000,12,SUV,119,30295.51,7.38,19904.11,4.29,0,341
2000-12-07,2000,12,SUV,118,29839.3,5.32,19732.72,4.36,0,342
2000-12-08,2000,12,Sedan,99,21756.27,5.9,20177.52,4.72,0,343
2000-12-09,2000,12,SUV,113,29941.26,6.27,20073.41,4.94,0,344
2000-12-10,2000,12,SUV,124,30437.91,7.02,20040.36,4.6,0,345
2000-12-11,2000,12,Hatchback,84,15345.99,5.38,19875.89,4.42,0,346
2000-12-12,2000,12,Hatchback,83,15738.87,4.53,19955.72,4.4,0,347
2000-12-13,2000,12,Sedan,106,21110.32,5.8,20171.73,5.07,0,348
2000-12-14,2000,12,SUV,119,29551.04,6.85,19758.01,4.74,0,349
2000-12-15,2000,12,Hatchback,78,15600.45,5.05,19864.12,4.95,0,350
2000-12-16,2000,12,SUV,133,28483.2,6.55,19939.38,5.03,0,351
2000-12-17,2000,12,Truck,95,35091.25,6.1,20075.52,5.02,0,352
2000-12-18,2000,12,Hatchback,88,16017.84,5.28,19552.14,5.57,0,353
2000-12-19,2000,12,Sedan,83,21900.23,5.87,19400.95,4.79,0,354
2000-12-20,2000,12,Sedan,102,21693.17,5.33,19876.77,4.6,0,355
2000-12-21,2000,12,Hatchback,81,16139.0,5.02,20098.32,4.91,0,356
2000-12-22,2000,12,Sedan,102,21233.64,5.03,19953.72,4.79,0,357
2000-12-23,2000,12,Hatchback,86,16633.58,5.04,20016.87,5.22,0,358
2000-12-24,2000,12,Truck,98,35685.33,5.66,19754.69,4.71,0,359
2000-12-25,2000,12,Hatchback,87,16670.77,4.71,19769.27,4.75,0,360
2000-12-26,2000,12,SUV,133,30291.36,6.53,20297.54,5.08,0,361
2000-12-27,2000,12,Hatchback,95,16263.96,4.52,19901.72,5.47,0,362
2000-12-28,2000,12,SUV,134,30149.84,6.84,19860.59,4.94,0,363
2000-12-29,2000,12,SUV,136,29808.29,7.52,19928.0,5.01,0,364
2000-12-30,2000,12,Truck,112,35558.08,5.12,20245.67,4.48,0,365
2000-12-31,2000,12,SUV,126,30218.5,6.44,19749.4,4.71,0,366
2001-01-01,2001,1,EV,45,38468.75,1.9,19655.31,7.85,1,1
2001-01-02,2001,1,Truck,96,36776.79,3.39,19808.25,7.64,1,2
2001-01-03,2001,1,Sedan,95,22344.69,3.3,19788.91,7.67,1,3
2001-01-04,2001,1,Sedan,94,21901.72,3.57,19758.45,7.61,1,4
2001-01-05,2001,1,Sedan,87,21638.38,3.84,19413.34,7.49,1,5
2001-01-06,2001,1,Sedan,85,22363.02,3.23,19708.27,6.8,1,6
2001-01-07,2001,1,Sedan,92,21455.17,3.16,19483.92,7.78,1,7
2001-01-08,2001,1,Hatchback,88,16694.45,2.98,19532.3,6.89,1,8
2001-01-09,2001,1,Sedan,82,22213.45,3.05,19563.17,8.16,1,9
2001-01-10,2001,1,SUV,115,30849.43,4.68,19628.5,6.92,1,10
2001-01-11,2001,1,Truck,96,35948.15,3.18,19764.22,6.4,1,11
2001-01-12,2001,1,Sedan,94,21672.56,3.7,19755.75,6.88,1,12
2001-01-13,2001,1,Truck,98,34416.34,4.35,19525.27,6.17,1,13
2001-01-14,2001,1,Sedan,85,22146.25,3.37,19605.79,7.07,1,14
2001-01-15,2001,1,Sedan,99,22423.39,3.91,19492.25,6.47,1,15
2001-01-16,2001,1,Hatchback,89,16205.04,2.95,19446.63,7.52,1,16
2001-01-17,2001,1,Hatchback,89,16416.29,3.33,19596.3,7.01,1,17
2001-01-18,2001,1,Truck,106,35611.58,3.54,19438.14,6.98,1,18
2001-01-19,2001,1,Hatchback,81,15724.32,3.18,19596.5,6.19,1,19
2001-01-20,2001,1,Truck,100,35653.11,3.77,19705.38,7.05,1,20
2001-01-21,2001,1,Sedan,93,22631.96,3.26,19472.64,6.77,1,21
2001-01-22,2001,1,Sedan,95,22474.52,3.1,19449.91,7.29,1,22
2001-01-23,2001,1,Hatchback,78,16594.69,2.96,19760.93,7.73,1,23
2001-01-24,2001,1,Truck,97,35154.77,3.43,19594.21,7.0,1,24
2001-01-25,2001,1,EV,60,39007.5,2.2,19176.79,7.32,1,25
2001-01-26,2001,1,SUV,122,30717.77,4.48,19400.04,7.5,1,26
2001-01-27,2001,1,SUV,134,30075.06,4.12,19598.93,7.54,1,27
2001-01-28,2001,1,Hatchback,83,17072.07,3.49,19800.03,6.37,1,28
2001-01-29,2001,1,SUV,120,29693.31,5.28,19852.06,6.83,1,29
2001-01-30,2001,1,Truck,114,37180.7,3.91,19685.24,7.8,1,30
2001-01-31,2001,1,Truck,113,35250.21,4.05,19406.76,7.18,1,31
2001-02-01,2001,2,SUV,114,30330.56,5.12,19755.16,7.06,1,32
2001-02-02,2001,2,Hatchback,94,15540.16,2.46,19333.76,7.51,1,33
2001-02-03,2001,2,Hatchback,84,16692.08,2.8,19665.7,7.37,1,34
2001-02-04,2001,2,Sedan,95,22092.14,3.37,19992.32,7.36,1,35
2001-02-05,2001,2,Truck,114,34890.11,4.33,19469.62,6.83,1,36
2001-02-06,2001,2,SUV,123,30798.23,4.67,19471.76,7.44,1,37
2001-02-07,2001,2,Truck,105,35384.42,4.03,19647.97,6.92,1,38
2001-02-08,2001,2,SUV,130,29903.08,3.88,19766.64,7.11,1,39
2001-02-09,2001,2,Truck,111,35012.47,3.32,19583.96,7.25,1,40
2001-02-10,2001,2,SUV,130,28793.38,5.06,19728.23,7.33,1,41
2001-02-11,2001,2,Sedan,84,21763.85,3.32,19535.88,7.3,1,42
2001-02-12,2001,2,Truck,114,35926.81,3.95,19653.18,6.55,1,43
2001-02-13,2001,2,Sedan,97,22592.06,3.75,19467.12,7.56,1,44
2001-02-14,2001,2,SUV,126,30141.91,5.32,19265.71,7.98,1,45
2001-02-15,2001,2,EV,57,38529.56,1.95,19555.53,6.73,1,46
2001-02-16,2001,2,EV,57,37687.96,1.94,19295.44,6.85,1,47
2001-02-17,2001,2,Hatchback,94,15923.54,3.21,19495.84,8.21,1,48
2001-02-18,2001,2,Hatchback,90,16465.03,3.44,19616.66,7.02,1,49
2001-02-19,2001,2,SUV,140,30032.34,4.26,19224.64,7.51,1,50
2001-02-20,2001,2,Sedan,88,22128.96,4.28,19203.67,6.65,1,51
2001-02-21,2001,2,SUV,129,29966.98,4.51,19318.09,7.28,1,52
2001-02-22,2001,2,Hatchback,79,15965.96,3.47,19921.06,6.93,1,53
2001-02-23,2001,2,Hatchback,97,15847.75,3.7,19674.16,7.1,1,54
2001-02-24,2001,2,Hatchback,95,16137.63,2.73,19515.89,7.41,1,55
2001-02-25,2001,2,Hatchback,92,16284.0,2.87,19306.17,7.02,1,56
2001-02-26,2001,2,Sedan,99,21900.86,3.28,19780.61,7.17,1,57
2001-02-27,2001,2,SUV,128,31135.62,4.68,19688.59,6.72,1,58
2001-02-28,2001,2,Sedan,112,21868.27,3.09,19605.11,7.54,1,59
2001-03-01,2001,3,SUV,128,30234.2,4.82,19488.59,7.4,1,60
2001-03-02,2001,3,SUV,139,30283.06,4.93,19398.78,6.62,1,61
2001-03-03,2001,3,Truck,109,34782.04,4.55,20004.4,6.92,1,62
2001-03-04,2001,3,SUV,133,30971.14,5.14,19214.55,7.34,1,63
2001-03-05,2001,3,Sedan,100,22415.65,3.21,19521.74,6.96,1,64
2001-03-06,2001,3,Sedan,107,21709.74,4.14,19891.14,6.66,1,65
2001-03-07,2001,3,Hatchback,96,16558.48,3.04,19732.87,8.6,1,66
2001-03-08,2001,3,Hatchback,91,16215.73,3.23,19465.09,7.32,1,67
2001-03-09,2001,3,Sedan,95,22556.96,2.89,19750.63,6.09,1,68
2001-03-10,2001,3,Sedan,93,22347.48,3.96,19581.52,6.98,1,69
2001-03-11,2001,3,Hatchback,94,16205.06,2.77,19586.52,7.04,1,70
2001-03-12,2001,3,Sedan,99,22290.46,3.91,19248.87,7.06,1,71
2001-03-13,2001,3,Truck,112,35883.02,4.05,19429.23,7.54,1,72
2001-03-14,2001,3,Hatchback,81,15747.64,3.14,19705.03,5.61,1,73
2001-03-15,2001,3,Sedan,110,21523.28,3.54,19788.51,7.4,1,74
2001-03-16,2001,3,Sedan,106,22036.02,3.18,19913.52,7.42,1,75
2001-03-17,2001,3,EV,76,37823.74,2.07,19845.67,6.92,1,76
2001-03-18,2001,3,SUV,136,30323.94,4.25,19542.54,7.01,1,77
2001-03-19,2001,3,SUV,138,31366.94,4.17,19491.6,6.69,1,78
2001-03-20,2001,3,Truck,114,35519.54,4.27,19064.83,7.35,1,79
2001-03-21,2001,3,Truck,113,34716.2,4.31,19752.66,7.38,1,80
2001-03-22,2001,3,EV,65,37904.38,2.26,19416.45,7.82,1,81
2001-03-23,2001,3,Hatchback,93,16838.48,2.93,19583.75,7.63,1,82
2001-03-24,2001,3,SUV,139,29986.86,4.44,19859.57,6.96,1,83
2001-03-25,2001,3,Sedan,103,22533.55,3.55,19369.31,6.62,1,84
2001-03-26,2001,3,Hatchback,82,16416.6,3.57,19707.11,7.38,1,85
2001-03-27,2001,3,Hatchback,95,16252.53,3.72,19550.31,7.77,1,86
2001-03-28,2001,3,SUV,142,29081.04,4.97,19544.5,6.88,1,87
2001-03-29,2001,3,Truck,107,35373.72,3.35,19275.34,7.34,1,88
2001-03-30,2001,3,Sedan,109,22731.43,3.47,19559.13,6.64,1,89
2001-03-31,2001,3,SUV,133,30985.57,3.92,19601.15,7.05,1,90
2001-04-01,2001,4,Sedan,102,22389.44,3.79,19650.48,7.04,1,91
2001-04-02,2001,4,SUV,137,30580.85,4.58,19562.82,7.27,1,92
2001-04-03,2001,4,Sedan,104,21741.89,3.36,19692.22,6.53,1,93
2001-04-04,2001,4,Sedan,96,21466.09,3.05,19721.32,7.0,1,94
2001-04-05,2001,4,Sedan,107,22178.25,3.64,19335.9,7.62,1,95
2001-04-06,2001,4,Hatchback,93,16147.8,3.27,19451.99,6.36,1,96
2001-04-07,2001,4,Hatchback,100,16034.93,3.64,19419.54,7.21,1,97
2001-04-08,2001,4,Hatchback,97,16063.77,3.38,19948.29,7.25,1,98
2001-04-09,2001,4,EV,59,40314.13,2.13,19451.12,6.53,1,99
2001-04-10,2001,4,SUV,127,30696.71,4.37,19567.01,6.51,1,100
2001-04-11,2001,4,Sedan,106,21982.17,4.09,19402.58,7.24,1,101
2001-04-12,2001,4,Truck,118,35216.75,3.3,19841.47,7.02,1,102
2001-04-13,2001,4,Sedan,108,21940.78,3.43,19836.9,6.54,1,103
2001-04-14,2001,4,EV,72,37474.6,2.13,20011.67,6.14,1,104
2001-04-15,2001,4,Sedan,104,22234.95,3.63,19426.39,6.8,1,105
2001-04-16,2001,4,EV,60,38345.7,2.02,19475.99,7.26,1,106
2001-04-17,2001,4,Sedan,94,23249.83,3.12,19827.1,7.13,1,107
2001-04-18,2001,4,Truck,107,35448.76,4.41,19492.16,7.06,1,108
2001-04-19,2001,4,SUV,140,29347.2,4.59,19872.45,7.08,1,109
2001-04-20,2001,4,EV,49,38227.66,1.72,19234.16,7.59,1,110
2001-04-21,2001,4,Sedan,97,22204.16,3.27,19590.01,7.0,1,111
2001-04-22,2001,4,Hatchback,86,16303.1,3.16,19553.61,8.07,1,112
2001-04-23,2001,4,EV,67,38252.6,2.15,19483.78,7.49,1,113
2001-04-24,2001,4,SUV,134,30397.33,4.54,20157.64,6.77,1,114
2001-04-25,2001,4,Hatchback,90,15967.64,3.06,19352.72,7.35,1,115
2001-04-26,2001,4,Hatchback,94,16391.03,2.56,19428.63,7.02,1,116
2001-04-27,2001,4,SUV,122,30113.42,4.87,19826.42,6.83,1,117
2001-04-28,2001,4,Hatchback,97,16553.85,3.04,19210.3,7.14,1,118
2001-04-29,2001,4,Hatchback,85,16062.65,3.04,19598.31,7.45,1,119
2001-04-30,2001,4,Truck,111,35360.47,4.21,19532.28,7.06,1,120
2001-05-01,2001,5,Sedan,100,21871.82,3.19,19725.15,6.56,1,121
2001-05-02,2001,5,Sedan,103,22063.26,3.79,19451.79,6.57,1,122
2001-05-03,2001,5,EV,55,37507.34,2.26,19370.01,7.76,1,123
2001-05-04,2001,5,Truck,118,34583.08,4.15,19672.61,7.49,1,124
2001-05-05,2001,5,SUV,135,30371.54,4.0,19519.37,6.5,1,125
2001-05-06,2001,5,Hatchback,97,16319.17,3.0,19446.92,6.14,1,126
2001-05-07,2001,5,Sedan,107,21812.94,2.96,19730.66,6.28,1,127
2001-05-08,2001,5,Sedan,105,21729.7,3.59,19362.37,6.75,1,128
2001-05-09,2001,5,SUV,125,31295.31,4.57,19311.41,6.59,1,129
2001-05-10,2001,5,SUV,137,31140.39,4.24,19629.32,7.31,1,130
2001-05-11,2001,5,Hatchback,96,15928.18,3.11,19447.97,7.07,1,131
2001-05-12,2001,5,Sedan,100,22713.0,3.1,19508.53,7.72,1,132
2001-05-13,2001,5,EV,62,37473.75,1.88,19758.25,6.81,1,133
2001-05-14,2001,5,EV,59,37574.09,2.16,19578.58,7.1,1,134
2001-05-15,2001,5,Hatchback,86,15811.47,3.3,19436.37,7.58,1,135
2001-05-16,2001,5,SUV,125,30155.88,4.36,19771.82,6.92,1,136
2001-05-17,2001,5,SUV,132,30608.01,5.31,19821.81,6.66,1,137
2001-05-18,2001,5,Truck,117,36433.7,4.23,19763.5,6.95,1,138
2001-05-19,2001,5,Hatchback,84,15621.94,3.57,19513.34,7.75,1,139
2001-05-20,2001,5,Sedan,95,22000.08,3.05,19895.42,7.65,1,140
2001-05-21,2001,5,Truck,109,35660.73,3.92,19411.54,6.89,1,141
2001-05-22,2001,5,Truck,124,36454.81,4.03,19502.45,6.7,1,142
2001-05-23,2001,5,Truck,102,36870.87,4.55,19719.26,6.62,1,143
2001-05-24,2001,5,Hatchback,92,15464.15,3.24,19401.62,6.7,1,144
2001-05-25,2001,5,Hatchback,85,16148.93,3.12,19194.84,7.86,1,145
2001-05-26,2001,5,SUV,118,30100.9,4.5,19861.8,7.23,1,146
2001-05-27,2001,5,Truck,110,35513.64,3.97,19183.45,6.98,1,147
2001-05-28,2001,5,Truck,122,34498.55,4.01,19455.79,8.12,1,148
2001-05-29,2001,5,Sedan,91,21594.64,3.39,19563.14,7.63,1,149
2001-05-30,2001,5,Sedan,92,22228.34,3.6,19761.67,6.46,1,150
2001-05-31,2001,5,SUV,127,30964.1,4.7,19528.09,6.8,1,151
2001-06-01,2001,6,Truck,112,34973.27,3.41,19708.84,6.38,1,152
2001-06-02,2001,6,EV,49,38061.1,1.82,19182.24,6.53,1,153
2001-06-03,2001,6,Sedan,95,22068.78,4.18,19560.17,7.27,1,154
2001-06-04,2001,6,Hatchback,85,15985.05,3.08,19833.41,7.01,1,155
2001-06-05,2001,6,SUV,122,30133.45,4.72,19680.59,6.78,1,156
2001-06-06,2001,6,EV,52,37304.4,1.77,19629.43,7.57,1,157
2001-06-07,2001,6,Truck,102,35176.74,3.43,19598.75,6.89,1,158
2001-06-08,2001,6,Truck,106,34009.53,3.48,19571.16,7.15,1,159
2001-06-09,2001,6,SUV,110,30334.08,3.91,19236.27,6.88,1,160
2001-06-10,2001,6,SUV,116,29873.54,4.56,19425.97,7.14,1,161
2001-06-11,2001,6,Sedan,91,22610.27,3.79,19827.64,7.52,1,162
2001-06-12,2001,6,Sedan,93,22047.68,3.19,19570.91,7.45,1,163
2001-06-13,2001,6,Truck,98,34871.1,3.93,19460.12,6.73,1,164
2001-06-14,2001,6,Truck,99,35281.6,3.69,19622.28,6.89,1,165
2001-06-15,2001,6,EV,59,38236.48,1.8,19500.63,6.26,1,166
2001-06-16,2001,6,EV,59,38981.93,2.11,19394.03,6.7,1,167
2001-06-17,2001,6,Hatchback,92,16199.61,2.99,19843.72,6.75,1,168
2001-06-18,2001,6,Hatchback,85,15889.7,3.41,19674.11,7.08,1,169
2001-06-19,2001,6,Truck,93,35554.64,3.3,19596.15,7.37,1,170
2001-06-20,2001,6,Truck,101,36280.59,4.5,19652.03,6.58,1,171
2001-06-21,2001,6,Sedan,88,22340.19,3.51,19626.23,7.05,1,172
2001-06-22,2001,6,SUV,116,30095.06,4.29,19953.45,7.83,1,173
2001-06-23,2001,6,Sedan,95,22574.84,3.56,19268.89,6.97,1,174
2001-06-24,2001,6,EV,50,37239.22,2.2,19634.9,6.52,1,175
2001-06-25,2001,6,Hatchback,78,15876.33,3.2,19532.04,7.35,1,176
2001-06-26,2001,6,Sedan,84,22294.98,3.58,19585.81,7.27,1,177
2001-06-27,2001,6,Hatchback,95,15953.41,2.42,19689.1,7.19,1,178
2001-06-28,2001,6,Hatchback,85,16178.94,3.51,19823.76,6.41,1,179
2001-06-29,2001,6,SUV,109,30359.65,4.45,19656.84,7.6,1,180
2001-06-30,2001,6,Sedan,97,21841.22,3.45,19554.93,7.36,1,181
2001-07-01,2001,7,Hatchback,84,16010.84,3.27,20040.94,6.81,1,182
2001-07-02,2001,7,SUV,111,30349.74,4.2,19779.36,7.17,1,183
2001-07-03,2001,7,Hatchback,74,16218.07,3.45,19340.47,7.28,1,184
2001-07-04,2001,7,SUV,114,29537.04,4.53,19815.62,7.66,1,185
2001-07-05,2001,7,Truck,89,35045.16,3.67,19659.29,7.05,1,186
2001-07-06,2001,7,Hatchback,75,16205.39,3.29,19225.0,5.89,1,187
2001-07-07,2001,7,Hatchback,69,16346.28,2.41,19888.57,7.19,1,188
2001-07-08,2001,7,Truck,98,35706.23,3.88,19733.54,6.98,1,189
2001-07-09,2001,7,SUV,115,29905.39,4.66,19192.43,7.45,1,190
2001-07-10,2001,7,Sedan,91,22179.39,3.81,19576.28,7.18,1,191
2001-07-11,2001,7,Sedan,81,22181.47,3.51,19333.71,7.07,1,192
2001-07-12,2001,7,Hatchback,82,15760.12,3.1,19427.08,6.43,1,193
2001-07-13,2001,7,Hatchback,74,15958.09,3.2,19263.37,6.23,1,194
2001-07-14,2001,7,Hatchback,75,15844.34,2.58,19472.77,7.31,1,195
2001-07-15,2001,7,Sedan,88,22703.03,3.17,19330.59,8.45,1,196
2001-07-16,2001,7,Sedan,89,22253.26,3.6,19273.59,7.18,1,197
2001-07-17,2001,7,Sedan,81,21980.68,4.03,19544.97,8.14,1,198
2001-07-18,2001,7,SUV,96,29362.35,4.0,19404.36,7.26,1,199
2001-07-19,2001,7,Hatchback,74,15439.98,3.62,19512.85,6.54,1,200
2001-07-20,2001,7,SUV,108,30104.46,4.62,19338.99,7.48,1,201
2001-07-21,2001,7,SUV,99,30693.17,5.1,19887.15,7.63,1,202
2001-07-22,2001,7,Truck,84,36343.37,4.38,19435.6,7.56,1,203
2001-07-23,2001,7,SUV,107,29987.99,5.45,19727.22,8.0,1,204
2001-07-24,2001,7,SUV,103,29712.62,4.93,19749.81,8.3,1,205
2001-07-25,2001,7,Hatchback,76,16007.83,3.32,19494.02,7.16,1,206
2001-07-26,2001,7,SUV,103,30338.14,4.38,19494.05,7.64,1,207
2001-07-27,2001,7,Hatchback,73,15689.0,3.28,19676.08,6.9,1,208
2001-07-28,2001,7,Truck,93,35904.55,4.12,19678.32,7.19,1,209
2001-07-29,2001,7,Truck,91,34836.8,3.97,19533.34,6.55,1,210
2001-07-30,2001,7,Sedan,81,21554.35,3.31,19410.22,7.61,1,211
2001-07-31,2001,7,Truck,90,34878.74,4.19,20137.92,7.28,1,212
2001-08-01,2001,8,SUV,107,29438.22,4.82,19631.29,6.97,1,213
2001-08-02,2001,8,Sedan,75,21787.86,4.25,19592.83,6.49,1,214
2001-08-03,2001,8,SUV,98,31761.9,4.15,19546.76,6.83,1,215
2001-08-04,2001,8,EV,48,37505.66,2.06,19510.12,6.8,1,216
2001-08-05,2001,8,SUV,100,30106.24,4.03,19477.58,7.13,1,217
2001-08-06,2001,8,SUV,97,30825.75,5.2,19648.43,6.05,1,218
2001-08-07,2001,8,Hatchback,75,15907.2,3.2,19845.65,7.63,1,219
2001-08-08,2001,8,Sedan,80,22074.41,3.62,19543.99,7.54,1,220
2001-08-09,2001,8,Sedan,81,21097.46,3.54,19548.23,7.18,1,221
2001-08-10,2001,8,Sedan,70,22425.82,3.38,19684.94,6.76,1,222
2001-08-11,2001,8,Sedan,84,22351.91,3.43,19740.48,7.3,1,223
2001-08-12,2001,8,Sedan,78,22853.95,3.06,19359.92,6.71,1,224
2001-08-13,2001,8,Sedan,67,22486.69,3.49,19463.18,7.66,1,225
2001-08-14,2001,8,Hatchback,69,16533.05,3.11,19982.04,6.88,1,226
2001-08-15,2001,8,Sedan,83,22449.97,3.28,19793.91,6.86,1,227
2001-08-16,2001,8,SUV,97,30867.96,4.25,19906.68,6.6,1,228
2001-08-17,2001,8,Truck,77,34931.71,3.85,19505.55,6.44,1,229
2001-08-18,2001,8,SUV,99,30907.9,4.66,19792.45,6.57,1,230
2001-08-19,2001,8,Hatchback,65,16117.85,3.07,19329.87,6.06,1,231
2001-08-20,2001,8,Sedan,78,22620.85,3.35,19427.44,7.1,1,232
2001-08-21,2001,8,Sedan,77,22576.31,3.15,19537.71,7.06,1,233
2001-08-22,2001,8,Sedan,80,22995.96,3.03,19595.98,7.19,1,234
2001-08-23,2001,8,Sedan,75,22968.57,3.5,19352.59,7.09,1,235
2001-08-24,2001,8,Sedan,76,22686.59,3.52,19547.62,7.58,1,236
2001-08-25,2001,8,Sedan,73,22505.75,3.51,19307.77,7.54,1,237
2001-08-26,2001,8,Sedan,85,22709.03,4.13,19403.95,6.17,1,238
2001-08-27,2001,8,Sedan,75,21609.32,3.47,19715.51,7.03,1,239
2001-08-28,2001,8,SUV,89,30288.2,3.67,19541.45,6.43,1,240
2001-08-29,2001,8,Sedan,73,22670.04,3.36,19461.4,7.25,1,241
2001-08-30,2001,8,SUV,90,29856.34,4.3,19651.07,6.53,1,242
2001-08-31,2001,8,SUV,87,30283.7,4.63,19635.53,7.13,1,243
2001-09-01,2001,9,Hatchback,68,15511.24,2.6,19955.59,7.1,1,244
2001-09-02,2001,9,Sedan,76,22194.22,3.34,20063.19,7.23,1,245
2001-09-03,2001,9,Hatchback,59,16797.91,3.1,19718.85,7.53,1,246
2001-09-04,2001,9,Hatchback,63,15964.74,2.84,19802.89,7.02,1,247
2001-09-05,2001,9,Sedan,74,22503.5,2.96,19452.94,6.94,1,248
2001-09-06,2001,9,Truck,75,36189.13,4.37,19502.16,7.25,1,249
2001-09-07,2001,9,Truck,81,34729.16,4.55,19755.3,7.58,1,250
2001-09-08,2001,9,Sedan,78,21763.46,3.45,19239.79,7.31,1,251
2001-09-09,2001,9,Sedan,70,22755.06,3.34,19519.58,7.11,1,252
2001-09-10,2001,9,Truck,68,33592.54,3.62,19741.04,7.32,1,253
2001-09-11,2001,9,Hatchback,60,15812.56,3.15,20156.06,8.02,1,254
2001-09-12,2001,9,Sedan,71,21784.68,3.22,19642.44,6.84,1,255
2001-09-13,2001,9,Sedan,77,22367.82,3.54,19233.84,7.47,1,256
2001-09-14,2001,9,SUV,84,30881.5,5.02,19476.7,6.9,1,257
2001-09-15,2001,9,SUV,85,29915.31,3.82,19706.61,7.3,1,258
2001-09-16,2001,9,Hatchback,64,15773.75,3.17,19582.82,7.03,1,259
2001-09-17,2001,9,SUV,93,30558.17,5.45,19823.79,7.95,1,260
2001-09-18,2001,9,SUV,87,30038.35,3.79,19869.2,6.95,1,261
2001-09-19,2001,9,Hatchback,57,15902.66,2.93,19525.68,7.97,1,262
2001-09-20,2001,9,Sedan,69,22597.22,3.64,19719.62,7.11,1,263
2001-09-21,2001,9,Sedan,77,21480.22,3.6,19726.79,6.96,1,264
2001-09-22,2001,9,Hatchback,62,15714.75,2.66,19262.59,7.43,1,265
2001-09-23,2001,9,Truck,63,34808.68,3.74,19198.71,7.3,1,266
2001-09-24,2001,9,SUV,86,29923.21,4.51,19570.75,7.22,1,267
2001-09-25,2001,9,SUV,90,30507.89,4.76,19416.97,7.31,1,268
2001-09-26,2001,9,Sedan,77,22634.35,3.56,19382.77,6.7,1,269
2001-09-27,2001,9,SUV,94,31988.26,5.0,19335.91,6.72,1,270
2001-09-28,2001,9,SUV,101,30328.79,4.11,19883.02,7.35,1,271
2001-09-29,2001,9,Sedan,64,22356.52,3.52,19736.42,7.37,1,272
2001-09-30,2001,9,Sedan,67,22148.92,3.31,19543.96,7.11,1,273
2001-10-01,2001,10,SUV,87,30075.52,4.17,19499.68,7.22,1,274
2001-10-02,2001,10,Sedan,70,22619.23,3.96,19627.1,6.57,1,275
2001-10-03,2001,10,SUV,87,31328.29,5.45,19700.06,7.53,1,276
2001-10-04,2001,10,Sedan,71,21510.09,3.47,19393.77,7.24,1,277
2001-10-05,2001,10,SUV,94,30855.48,4.68,19516.61,7.94,1,278
2001-10-06,2001,10,Sedan,70,22238.78,3.36,19577.3,6.12,1,279
2001-10-07,2001,10,Truck,69,36458.72,3.98,19425.93,6.38,1,280
2001-10-08,2001,10,Hatchback,66,16367.89,3.27,19665.66,7.12,1,281
2001-10-09,2001,10,Hatchback,64,15954.67,2.85,19093.0,7.01,1,282
2001-10-10,2001,10,Hatchback,71,16233.6,2.92,19769.47,7.04,1,283
2001-10-11,2001,10,SUV,96,29845.52,4.16,19273.58,6.63,1,284
2001-10-12,2001,10,Sedan,69,20506.23,3.88,19233.18,7.39,1,285
2001-10-13,2001,10,SUV,95,30904.16,4.32,19429.59,7.85,1,286
2001-10-14,2001,10,Hatchback,56,16117.62,3.04,19640.7,7.19,1,287
2001-10-15,2001,10,Hatchback,65,16294.99,3.18,19438.11,7.1,1,288
2001-10-16,2001,10,SUV,86,30096.29,4.5,19577.05,7.56,1,289
2001-10-17,2001,10,Sedan,68,22272.45,3.29,19584.75,7.6,1,290
2001-10-18,2001,10,Sedan,71,21906.55,4.19,19440.33,6.27,1,291
2001-10-19,2001,10,SUV,95,30116.36,4.3,19944.34,7.28,1,292
2001-10-20,2001,10,Hatchback,66,16247.28,3.59,19519.83,6.37,1,293
2001-10-21,2001,10,Hatchback,68,16194.9,3.3,19495.85,7.11,1,294
2001-10-22,2001,10,SUV,90,31020.64,3.91,20042.18,7.54,1,295
2001-10-23,2001,10,EV,33,38250.62,2.18,19372.12,7.12,1,296
2001-10-24,2001,10,Hatchback,62,15876.63,3.44,19230.68,7.34,1,297
2001-10-25,2001,10,Sedan,74,22243.27,3.91,19429.03,6.8,1,298
2001-10-26,2001,10,Sedan,70,22794.3,3.01,19771.25,7.51,1,299
2001-10-27,2001,10,Sedan,80,22200.33,3.9,19709.78,8.22,1,300
2001-10-28,2001,10,Sedan,76,21698.23,3.3,19282.81,6.99,1,301
2001-10-29,2001,10,Sedan,76,22674.05,3.62,19489.38,7.14,1,302
2001-10-30,2001,10,Sedan,74,22286.96,3.23,19483.4,8.23,1,303
2001-10-31,2001,10,Sedan,75,21168.12,3.53,19748.69,6.84,1,304
2001-11-01,2001,11,Sedan,77,22147.54,3.76,19463.62,6.96,1,305
2001-11-02,2001,11,Truck,82,36699.5,4.12,19695.76,7.08,1,306
2001-11-03,2001,11,Sedan,76,22345.49,3.18,19777.89,7.25,1,307
2001-11-04,2001,11,SUV,109,30762.57,4.58,19380.79,7.55,1,308
2001-11-05,2001,11,SUV,96,31348.25,4.17,19385.14,6.98,1,309
2001-11-06,2001,11,EV,48,37692.47,2.26,19329.76,6.68,1,310
2001-11-07,2001,11,Sedan,71,22615.45,3.6,19923.11,6.98,1,311
2001-11-08,2001,11,SUV,97,30244.9,5.23,19678.17,5.92,1,312
2001-11-09,2001,11,EV,51,39110.24,1.7,19437.4,6.81,1,313
2001-11-10,2001,11,Truck,80,35341.68,3.84,19680.4,7.38,1,314
2001-11-11,2001,11,Truck,63,34351.16,4.0,19512.22,7.11,1,315
2001-11-12,2001,11,Sedan,63,22715.56,3.99,19713.77,6.43,1,316
